Year,Month,Temperature
1982,7,0.5145631067961167
1982,8,0.5922330097087378
1982,9,0.49514563106796117
1982,10,0.37864077669902874
1982,11,0.10679611650485454
1982,12,-0.45631067961164984
1983,1,-0.7281553398058243
1983,2,-0.22330097087378675
1983,3,0.1844660194174783
1983,4,0.45631067961164984
1983,5,0.6310679611650489
1983,6,0.6504854368932032
1983,7,0.6699029126213587
1983,8,0.7475728155339798
1983,9,0.7669902912621354
1983,10,0.45631067961164984
1983,11,0.1844660194174783
1983,12,-0.2815533980582522
1984,1,-0.8058252427184467
1984,2,-0.41747572815534006
1984,3,0.3592233009708732
1984,4,0.2038834951456312
1984,5,0.37864077669902874
1984,6,0.6310679611650489
1984,7,0.5922330097087378
1984,8,0.7281553398058256
1984,9,0.5339805825242723
1984,10,0.4368932038834956
1984,11,-0.02912621359223344
1984,12,-0.4757281553398055
1985,1,-0.5728155339805822
1985,2,-0.37864077669902885
1985,3,0.14563106796116565
1985,4,0.14563106796116565
1985,5,0.3203883495145634
1985,6,0.5145631067961167
1985,7,0.49514563106796117
1985,8,0.7864077669902911
1985,9,0.5533980582524265
1985,10,0.4757281553398054
1985,11,0.22330097087378675
1985,12,-0.5145631067961167
1986,1,-0.7475728155339798
1986,2,-0.24271844660194097
1986,3,-0.009708737864077777
1986,4,0.30097087378640786
1986,5,0.41747572815534006
1986,6,0.5145631067961167
1986,7,0.49514563106796117
1986,8,0.6699029126213616
1986,9,0.5533980582524265
1986,10,0.5145631067961167
1986,11,0.2427184466019423
1986,12,-0.6116504854368934
1987,1,-0.49514563106796106
1987,2,-0.009708737864077777
1987,3,0.3980582524271845
1987,4,0.3980582524271845
1987,5,0.45631067961164984
1987,6,0.6310679611650489
1987,7,0.8252427184466022
1987,8,0.8446601941747565
1987,9,0.7864077669902911
1987,10,0.5533980582524265
1987,11,0.37864077669902874
1987,12,-0.18446601941747554
1988,1,-0.5533980582524265
1988,2,-0.06796116504854322
1988,3,0.37864077669902874
1988,4,0.5339805825242723
1988,5,0.6116504854368934
1988,6,0.70873786407767
1988,7,0.7669902912621354
1988,8,0.7475728155339798
1988,9,0.6116504854368934
1988,10,0.5339805825242723
1988,11,0.2621359223300965
1988,12,-0.37864077669902885
1989,1,-0.70873786407767
1989,2,-0.4368932038834943
1989,3,0.08737864077670165
1989,4,0.30097087378640786
1989,5,0.4757281553398083
1989,6,0.5533980582524265
1989,7,0.6893203883495145
1989,8,0.7281553398058256
1989,9,0.5922330097087378
1989,10,0.5339805825242723
1989,11,0.30097087378640786
1989,12,-0.37864077669902885
1990,1,-0.41747572815534006
1990,2,-0.22330097087378675
1990,3,0.14563106796116565
1990,4,0.5339805825242723
1990,5,0.4757281553398083
1990,6,0.8058252427184467
1990,7,0.7475728155339798
1990,8,0.7281553398058256
1990,9,0.6893203883495145
1990,10,0.6116504854368934
1990,11,0.2427184466019423
1990,12,-0.16504854368931987
1991,1,-0.37864077669902885
1991,2,-0.14563106796116432
1991,3,0.30097087378640786
1991,4,0.28155339805825497
1991,5,0.3592233009708732
1991,6,0.70873786407767
1991,7,0.70873786407767
1991,8,0.70873786407767
1991,9,0.6893203883495145
1991,10,0.4757281553398054
1991,11,0.14563106796116565
1991,12,-0.2815533980582522
1992,1,-0.6699029126213588
1992,2,-0.5533980582524265
1992,3,0.2427184466019423
1992,4,0.4368932038834956
1992,5,0.33980582524271896
1992,6,0.5533980582524265
1992,7,0.4757281553398083
1992,8,0.7281553398058256
1992,9,0.572815533980582
1992,10,0.5145631067961167
1992,11,0.10679611650485454
1992,12,-0.3203883495145634
1993,1,-0.6504854368932032
1993,2,-0.24271844660194097
1993,3,0.18446601941747542
1993,4,0.41747572815534006
1993,5,0.4757281553398083
1993,6,0.6504854368932032
1993,7,0.6893203883495145
1993,8,0.6893203883495145
1993,9,0.5922330097087378
1993,10,0.6116504854368934
1993,11,0.33980582524271896
1993,12,-0.41747572815534006
1994,1,-0.41747572815534006
1994,2,-0.04854368932038766
1994,3,0.22330097087378675
1994,4,0.3592233009708732
1994,5,0.572815533980582
1994,6,0.6893203883495145
1994,7,0.5922330097087378
1994,8,0.7669902912621354
1994,9,0.6116504854368934
1994,10,0.5339805825242723
1994,11,0.2621359223300965
1994,12,-0.3203883495145634
1995,1,-0.6699029126213588
1995,2,-0.3203883495145634
1995,3,0.2621359223300965
1995,4,0.37864077669902874
1995,5,0.45631067961164984
1995,6,0.6699029126213616
1995,7,0.8058252427184467
1995,8,0.8446601941747565
1995,9,0.7669902912621354
1995,10,0.6699029126213616
1995,11,0.30097087378640786
1995,12,-0.3203883495145634
1996,1,-0.5145631067961167
1996,2,-0.24271844660194097
1996,3,0.14563106796116565
1996,4,0.2427184466019423
1996,5,0.5533980582524265
1996,6,0.5922330097087378
1996,7,0.70873786407767
1996,8,0.70873786407767
1996,9,0.7669902912621354
1996,10,0.5533980582524265
1996,11,0.10679611650485454
1996,12,-0.24271844660194097
1997,1,-0.2815533980582522
1997,2,-0.41747572815534006
1997,3,0.16504854368931987
1997,4,0.2427184466019423
1997,5,0.49514563106796117
1997,6,0.6699029126213587
1997,7,0.7669902912621354
1997,8,0.6893203883495145
1997,9,0.8446601941747565
1997,10,0.5533980582524265
1997,11,0.2815533980582521
1997,12,-0.14563106796116432
1998,1,-0.3203883495145634
1998,2,0.08737864077669877
1998,3,0.4757281553398054
1998,4,0.5922330097087378
1998,5,0.5145631067961167
1998,6,0.9611650485436916
1998,7,0.9029126213592233
1998,8,0.8834951456310678
1998,9,0.8252427184466022
1998,10,0.7669902912621354
1998,11,0.33980582524271896
1998,12,-0.02912621359223344
1999,1,-0.45631067961164984
1999,2,-0.16504854368931987
1999,3,0.41747572815534006
1999,4,0.33980582524271896
1999,5,0.7281553398058256
1999,6,0.7669902912621354
1999,7,0.6893203883495145
1999,8,0.7281553398058256
1999,9,0.6504854368932032
1999,10,0.5533980582524265
1999,11,0.2038834951456312
1999,12,-0.33980582524271763
2000,1,-0.3980582524271844
2000,2,-0.3592233009708732
2000,3,0.18446601941747542
2000,4,0.6116504854368934
2000,5,0.8252427184466022
2000,6,0.70873786407767
2000,7,0.7864077669902911
2000,8,0.8252427184466022
2000,9,0.7281553398058256
2000,10,0.5533980582524265
2000,11,0.2038834951456312
2000,12,-0.30097087378640774
2001,1,-0.45631067961164984
2001,2,-0.08737864077669888
2001,3,0.4757281553398054
2001,4,0.41747572815534006
2001,5,0.70873786407767
2001,6,0.7475728155339798
2001,7,0.8252427184466022
2001,8,0.8252427184466022
2001,9,0.6893203883495145
2001,10,0.7669902912621354
2001,11,0.22330097087378675
2001,12,0.009708737864077888
2002,1,-0.5145631067961167
2002,2,-0.08737864077669888
2002,3,0.5339805825242723
2002,4,0.5145631067961167
2002,5,0.5533980582524265
2002,6,0.7669902912621354
2002,7,0.864077669902912
2002,8,0.8446601941747565
2002,9,0.7669902912621354
2002,10,0.6504854368932032
2002,11,0.22330097087378675
2002,12,-0.10679611650485166
2003,1,-0.41747572815534006
2003,2,0.10679611650485454
2003,3,0.30097087378640786
2003,4,0.3980582524271845
2003,5,0.864077669902912
2003,6,0.7864077669902911
2003,7,0.7669902912621354
2003,8,0.8834951456310678
2003,9,0.7864077669902911
2003,10,0.6699029126213616
2003,11,0.30097087378640786
2003,12,-0.3980582524271844
2004,1,-0.2038834951456283
2004,2,-0.10679611650485443
2004,3,0.4757281553398083
2004,4,0.37864077669902874
2004,5,0.5339805825242723
2004,6,0.6699029126213616
2004,7,0.7281553398058256
2004,8,0.8252427184466022
2004,9,0.6699029126213616
2004,10,0.6893203883495145
2004,11,0.41747572815534006
2004,12,-0.14563106796116432
2005,1,-0.45631067961164984
2005,2,0.02912621359223344
2005,3,0.28155339805825497
2005,4,0.5145631067961167
2005,5,0.572815533980582
2005,6,0.7669902912621354
2005,7,0.8446601941747565
2005,8,0.8252427184466022
2005,9,0.9611650485436889
2005,10,0.6893203883495145
2005,11,0.28155339805825497
2005,12,-0.18446601941747554
2006,1,-0.2621359223300965
2006,2,-0.06796116504854322
2006,3,0.3592233009708732
2006,4,0.5339805825242723
2006,5,0.7669902912621354
2006,6,0.7669902912621354
2006,7,0.8252427184466022
2006,8,0.9417475728155331
2006,9,0.6699029126213587
2006,10,0.7281553398058256
2006,11,0.30097087378640786
2006,12,-0.41747572815534006
2007,1,-0.41747572815534006
2007,2,0.009708737864077888
2007,3,0.41747572815534006
2007,4,0.4757281553398083
2007,5,0.6893203883495145
2007,6,0.8058252427184467
2007,7,0.7864077669902911
2007,8,0.8252427184466022
2007,9,0.8252427184466022
2007,10,0.6310679611650489
2007,11,0.1262135922330101
2007,12,-0.22330097087378675
2008,1,-0.49514563106796106
2008,2,-0.33980582524271763
2008,3,0.3203883495145634
2008,4,0.4368932038834956
2008,5,0.572815533980582
2008,6,0.7281553398058256
2008,7,0.8446601941747565
2008,8,0.8058252427184467
2008,9,0.8058252427184467
2008,10,0.6116504854368934
2008,11,0.2038834951456312
2008,12,-0.2621359223300965
2009,1,-0.45631067961164984
2009,2,0.02912621359223344
2009,3,0.2815533980582521
2009,4,0.45631067961164984
2009,5,0.6893203883495145
2009,6,0.864077669902912
2009,7,0.8252427184466022
2009,8,0.8640776699029149
2009,9,0.9029126213592233
2009,10,0.7475728155339798
2009,11,0.3592233009708732
2009,12,0.06796116504854322
2010,1,-0.2621359223300965
2010,2,0.06796116504854322
2010,3,0.5922330097087378
2010,4,0.6504854368932032
2010,5,0.7475728155339798
2010,6,0.8252427184466022
2010,7,0.9029126213592233
2010,8,0.9417475728155331
2010,9,0.8446601941747565
2010,10,0.7281553398058256
2010,11,0.30097087378640786
2010,12,-0.4368932038834943
2011,1,-0.3592233009708732
2011,2,-0.16504854368931987
2011,3,0.22330097087378675
2011,4,0.49514563106796117
2011,5,0.70873786407767
2011,6,0.9029126213592233
2011,7,0.864077669902912
2011,8,0.8252427184466022
2011,9,0.7864077669902911
2011,10,0.5339805825242723
2011,11,0.22330097087378675
2011,12,-0.30097087378640497
2012,1,-0.5339805825242709
2012,2,-0.24271844660194097
2012,3,0.3203883495145634
2012,4,0.4368932038834956
2012,5,0.6310679611650489
2012,6,0.8252427184466022
2012,7,0.8834951456310678
2012,8,0.9029126213592233
2012,9,0.8446601941747565
2012,10,0.6893203883495145
2012,11,0.30097087378640786
2012,12,-0.04854368932038766
2013,1,-0.2038834951456283
2013,2,-0.02912621359223344
2013,3,0.37864077669902874
2013,4,0.45631067961164984
2013,5,0.70873786407767
2013,6,0.9223300970873789
2013,7,0.8446601941747565
2013,8,0.864077669902912
2013,9,0.8446601941747565
2013,10,0.6504854368932032
2013,11,0.2038834951456312
2013,12,-0.14563106796116432
2014,1,-0.3203883495145634
2014,2,-0.14563106796116432
2014,3,0.4757281553398054
2014,4,0.5145631067961167
2014,5,0.6893203883495145
2014,6,0.9611650485436889
2014,7,0.7669902912621354
2014,8,0.8446601941747565
2014,9,0.7669902912621354
2014,10,0.70873786407767
2014,11,0.2427184466019423
2014,12,-0.2621359223300965
2015,1,-0.5145631067961167
2015,2,-0.16504854368931987
2015,3,0.4368932038834956
2015,4,0.3980582524271845
2015,5,0.7475728155339798
2015,6,0.9029126213592233
2015,7,0.9805825242718444
2015,8,0.8834951456310678
2015,9,0.8446601941747565
2015,10,0.8446601941747565
2015,11,0.3980582524271845
2015,12,-0.33980582524271763
2016,1,-0.1262135922330101
2016,2,-0.04854368932038766
2016,3,0.7281553398058256
2016,4,0.7864077669902911
2016,5,0.8252427184466022
2016,6,0.9611650485436889
2016,7,0.8834951456310678
2016,8,0.9611650485436889
2016,9,0.9223300970873789
2016,10,0.8446601941747565
2016,11,0.4757281553398054
2016,12,0.10679611650485454
2017,1,-0.18446601941747554
2017,2,-0.14563106796116432
2017,3,0.2621359223300965
2017,4,0.5339805825242723
2017,5,0.8252427184466022
2017,6,0.9805825242718444
2017,7,0.9417475728155331
2017,8,0.9417475728155331
2017,9,0.8834951456310678
2017,10,0.7475728155339798
2017,11,0.33980582524271896
2017,12,-0.30097087378640497
2018,1,-0.6310679611650476
2018,2,-0.02912621359223344
2018,3,0.4368932038834956
2018,4,0.6116504854368934
2018,5,0.7864077669902911
2018,6,0.8058252427184467
2018,7,0.8834951456310678
2018,8,0.9417475728155331
2018,9,0.9417475728155331
2018,10,0.70873786407767
2018,11,0.3592233009708732
2018,12,-0.10679611650485443
2019,1,-0.33980582524271763
2019,2,0.16504854368931987
2019,3,0.4368932038834956
2019,4,0.5339805825242723
2019,5,0.7669902912621354
2019,6,0.7669902912621354
2019,7,0.8834951456310678
2019,8,0.9805825242718444
2019,9,0.864077669902912
2019,10,0.864077669902912
2019,11,0.41747572815534006
2019,12,0.048543689320388994
2020,1,-0.3592233009708732
2020,2,-0.02912621359223344
2020,3,0.5533980582524265
2020,4,0.49514563106796117
2020,5,0.6699029126213587
2020,6,0.9029126213592233
2020,7,0.9223300970873789
2020,8,1.0
2020,9,0.8446601941747565
2020,10,0.864077669902912
2020,11,0.45631067961164984
2020,12,-0.14563106796116432
