Year,Month,Temperature
2004,12,-0.21844660194174637
2005,1,-0.6844660194174749
2005,2,0.04368932038835016
2005,3,0.42233009708738245
2005,4,0.7718446601941751
2005,5,0.8592233009708732
2005,6,1.1504854368932032
2005,7,1.2669902912621347
2005,8,1.2378640776699035
2005,9,1.4417475728155331
2005,10,1.0339805825242716
2005,11,0.42233009708738245
2005,12,-0.27669902912621325
2006,1,-0.3932038834951448
2006,2,-0.10194174757281482
2006,3,0.5388349514563098
2006,4,0.8009708737864085
2006,5,1.1504854368932032
2006,6,1.1504854368932032
2006,7,1.2378640776699035
2006,8,1.4126213592232997
2006,9,1.0048543689320382
2006,10,1.0922330097087385
2006,11,0.45145631067961167
2006,12,-0.6262135922330101
2007,1,-0.6262135922330101
2007,2,0.01456310679611672
2007,3,0.6262135922330101
2007,4,0.7135922330097122
2007,5,1.0339805825242716
2007,6,1.20873786407767
2007,7,1.1796116504854366
2007,8,1.2378640776699035
2007,9,1.2378640776699035
2007,10,0.9466019417475735
2007,11,0.18932038834951515
2007,12,-0.33495145631068013
